Name,Cuisine,Coordinate
Firkin Pubs,Pubs,"(43.7886011, -79.5504849)"
Fisherman's Corner Fish and Chips,Seafood; Fish & Chips,"(43.7212175, -79.4580707)"
Fit for Life,Healthy; Sandwiches; Salads; Canadian; Lunch; Sandwich; Juice Bar; Mexican,"(43.6562198, -79.3854796)"
Fit for Life,Healthy; Sandwiches; Salads; Canadian; Lunch; Sandwich; Juice Bar; Mexican,"(43.707501, -79.3988076)"
Fit for Life,Healthy; Sandwiches; Salads; Canadian; Lunch; Sandwich; Juice Bar; Mexican,"(43.6710978, -79.3882517)"
Five Points Hot Chicken,Chicken,"(43.6626004, -79.4259142)"
Flame Shack,Salads; Sandwiches; Burgers; Fast Food,"(43.6570018, -79.3608923)"
Flame Shawarma and Grill,Breakfast; Greek,"(43.806776, -79.2238651)"
Flame and Smoke,Barbecue,"(43.6517657, -79.4071533)"
Flaming Stove,Chicken; Middle East; Falafel; Lunch,"(43.6981859, -79.397932)"
Flock Rotisserie & Greens,Chicken; Healthy; Salads,"(43.6625755, -79.4058112)"
Flock Rotisserie & Greens,Chicken; Healthy; Salads,"(43.6475341, -79.3945637)"
Flock Rotisserie & Greens,Chicken; Healthy; Salads,"(43.6706947, -79.3846969)"
Flock Rotisserie & Greens,Chicken; Healthy; Salads,"(43.7622221, -79.4129482)"
Flock Rotisserie & Greens,Chicken; Healthy; Salads,"(43.659236, -79.3917387)"
Flock Rotisserie & Greens,Chicken; Healthy; Salads,"(43.6509384, -79.3841455)"
Florida Really Greek,Greek,"(43.4708466, -80.5993746)"
Flower Lantern Vegetarian Restaurant,Vegan; Vegetarian,"(43.7498162, -79.5515565)"
Focaccia,Italian,"(43.669422, -79.3879417)"
Fonda Lola,Mexican; Latin American,"(43.6448052, -79.4188214)"
Food Trip,Filipino,"(43.7385224, -79.436711)"
FoodBenders,Caterers; Catering; Healthy; Cafes; Broth,"(43.659669, -79.4390253)"
Foodrama,Unspecified,"(43.6584992, -79.3875729)"
Footprints Resto,Unspecified,"(43.810623, -79.1311957)"
Fork & Ladle,Soup; Salads; Sandwich; American,"(43.6409669, -79.4195035)"
Formocha,Coffee,"(43.707022, -79.3982337)"
Fourth Man in the Fire,Italian; Pizza,"(43.6517122, -79.411688)"
Fox and Fiddle Yorkmills,Canadian; Pubs; Music Venues,"(43.6784453, -79.4422356)"
Fox and Fiddle Yorkmills,Canadian; Pubs; Music Venues,"(43.7540931, -79.3517366)"
Fran's Restaurant,American; Dinners; Lunch; Canadian; Breakfast,"(43.654511, -79.3812917)"
Francesca Italian Bakery & Delicatessen,Italian; Coffee; Sweets,"(43.7878188, -79.2588886)"
Free 2nd Pizza,Pizza,"(43.8089597, -79.464447)"
Free Topping Pizza,Pizza,"(43.810623, -79.1311957)"
Fresca Pizza,Pizza,"(43.6578089, -79.40391)"
Fresco's Fish & Chips,Dinner; British; Fish & Chips; Seafood,"(43.6538341, -79.4037371)"
Fresh,Vegan; Healthy; Vegetarian; Salads; Juice Bar; Gluten-Free,"(43.7075668, -79.397928)"
Fresh,Vegan; Healthy; Vegetarian; Salads; Juice Bar; Gluten-Free,"(43.6669209, -79.4056547)"
Fresh,Vegan; Healthy; Vegetarian; Salads; Juice Bar; Gluten-Free,"(43.6477534, -79.3764629)"
Fresh,Vegan; Healthy; Vegetarian; Salads; Juice Bar; Gluten-Free,"(43.6451384, -79.4171654)"
Fresh,Vegan; Healthy; Vegetarian; Salads; Juice Bar; Gluten-Free,"(43.6480901, -79.397884)"
Fresh Burger,Burgers; American (New); Lunch,"(43.7863224, -79.471083)"
Fresh Burger,Burgers,"(43.6374444, -79.6244571)"
Fresh Burger,Burgers,"(43.695583, -79.6325292)"
Fresh Foodie,American; Salads; Breakfast,"(43.7869042, -79.5573521)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Breakfast; Lunch,"(43.6776504, -79.3524187)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Breakfast; Lunch,"(43.6706282, -79.3925402)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Breakfast; Lunch,"(43.6726177, -79.4697584)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Breakfast; Lunch,"(43.7630699, -79.4128315)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Breakfast; Lunch,"(43.7886011, -79.5504849)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Lunch; Breakfast,"(43.6656756, -79.4742251)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Lunch; Breakfast,"(43.7332699, -79.4536233)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Breakfast; Lunch,"(43.6207357, -79.5576155)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Lunch; Breakfast,"(43.7801785, -79.4185967)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Lunch; Breakfast,"(43.6477264, -79.3984358)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Lunch; Breakfast,"(43.730982, -79.4056387)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Lunch; Breakfast,"(43.6704961, -79.3006473)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Lunch; Breakfast,"(43.6610252, -79.3862858)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Lunch; Breakfast,"(43.8136867, -79.3461921)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Lunch; Breakfast,"(43.6382366, -79.6241939)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Lunch; Breakfast,"(43.62316, -79.4859624)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Breakfast; Lunch,"(43.6449355, -79.3883397)"
Freshii,Salads; Vegetarian; Healthy; Juice Bar; Catering; Lunch; Breakfast,"(43.7851825, -79.4799157)"
Friendly Greek,Greek; Mediterranean,"(43.6782668, -79.3512623)"
Friendly Thai,Seafood; Thai; Asian,"(43.6458796, -79.4509252)"
Friendship Restaurant,Caribbean; Chinese,"(43.77586, -79.3246397)"
Frisaca,Mexican; Latin American,"(43.6474104, -79.406594)"
Fritou Chicken,Halal; Chicken; Indian; Sandwiches; Salads; Pizza,"(43.748869, -79.5614363)"
Frog and the Crown,Dinner; American; sports bars,"(43.7219481, -79.3054782)"
Fugo Desserts,Dessert; Ice Cream,"(43.6548179, -79.3895493)"
Funky Clucks,Unspecified,"(43.6663958, -79.319124)"
Funnel Cake Express,Dessert,"(43.6651654, -79.3863935)"
Fusia Asian Kitchen,Asian Food,"(43.7202951, -79.6020667)"
Fusilli Restaurant,Italian,"(43.6570599, -79.3593818)"
Fusion Restaurants and Lounge LTD,Lounges,"(43.7662374, -79.2843646)"
Fuwafuwa pancakes,Japanese; Coffee; Breakfast; Dessert; Comfort Food; Asian Food; Lunch,"(43.7115742, -79.4012815)"
Fuwafuwa pancakes,Japanese; Coffee; Breakfast; Dessert; Comfort Food; Asian Food; Lunch,"(43.6659671, -79.4100927)"
GREEK & Co.,Greek; Mediterranean,"(43.6460679, -79.4125505)"
Ga Bin Korean Restaurant,Asian; Korean,"(43.8219517, -79.3005914)"
Gabby's,Bar and Grill; Seafood; Canadian,"(43.6687372, -79.3973465)"
Gabby's,Bar and Grill; Seafood; Canadian,"(43.6700351, -79.3782885)"
Gabby's,Seafood; Canadian,"(43.7575186, -79.3147088)"
Gabby's,Bar and Grill; Seafood; Canadian,"(43.7092824, -79.3871741)"
Gabby's,Bar and Grill; Seafood; Canadian,"(43.6462487, -79.3926416)"
Gabby's Grill & Bar,Dinner; Bar and Grill; Pubs; Barbecue,"(43.6658089, -79.4724673)"
Gal's Sushi,Sushi; Asian Food; Korean; Asian; Japanese,"(43.8055474, -79.4222462)"
Galaxie Diner,American; Dinners,"(43.7839357, -79.5730923)"
Galaxie Diner,American; Dinners,"(43.7841213, -79.571506)"
Galitos,Barbecue; American (New); Portuguese; Modern European; Chicken; Spanish; Barbeque,"(43.7699046, -79.5040593)"
Galitos,Barbecue; American (New); Portuguese; Spanish; Modern European; Chicken; Barbeque,"(43.8287328, -79.5392224)"
Gangnam Sushi House,Korean; Asian; Sushi; Japanese,"(43.7638724, -79.4013664)"
Garden Gate Restaurant,Chinese; Breakfast; Lunch,"(43.6725218, -79.2895307)"
Garden restaurant,Breakfast and Lunch; Vegetarian,"(43.7466257, -79.4085393)"
GarfieldEATS,Comfort Food; Italian; Pizza,"(43.6608802, -79.4321388)"
Garleek Kitchen,Asian Food; Himalayan/Nepalese; Asian; Fast Food; Breakfast; Lunch,"(43.6404067, -79.4403095)"
Garrison Creek,Unspecified,"(43.6551861, -79.4219587)"
Gazo,Bubble Tea; Tea Rooms; Ice Cream,"(43.6673274, -79.3878895)"
Gb Hand Pulled Noodle,Asian; Chinese,"(43.4708466, -80.5993746)"
Gelato Gelato,Ice Cream; Dessert; Pizza,"(43.8089144, -79.5519771)"
General Assembly Pizza,Pizza,"(43.6469699, -79.3954211)"
General Tso's Kitchen,Chinese; Asian Food; Asian,"(43.799362, -79.4222026)"
George the Greek,Mediterranean,"(43.5941056, -79.5362975)"
George's BBQ Chicken and Ribs,Chicken; Burgers; Chicken Wings; Barbecue,"(43.6897725, -79.3515166)"
George's Bar and Restaurant,Chicken; Middle East; Arabian,"(43.7530513, -79.5438051)"
George's Deli & BBQ,Deli; Sandwiches; Barbecue,"(43.6582405, -79.3748352)"
Georgy Porgys,Dinner; Bar and Grill,"(43.743243, -79.3151063)"
Get Grill,African; Barbecue; Caribbean,"(43.7004247, -79.6392846)"
Ghadir Meat & Restaurant,Meat Shops,"(43.7437431, -79.306325)"
Ghazale Restaurant,Vegetarian; Sandwiches; Salads; Breakfast; Lunch; Sandwich,"(43.6549321, -79.4185365)"
Ghazale Restaurant,Vegetarian; Sandwiches; Salads; Breakfast; Sandwich; Lunch,"(43.5981565, -79.5208602)"
Ghazale Restaurant,Vegetarian; Sandwiches; Salads; Breakfast; Sandwich; Lunch,"(43.6664586, -79.407999)"
Ginger,Asian; Pho; Vietnamese,"(43.6653803, -79.3832378)"
Ginger-Man Restaurant,Breakfast; Lunch; Sandwich; Canadian,"(43.7077685, -79.2983587)"
Gino's Pizza,Sandwiches; Salads; Late Night; Italian; Pizza,"(43.65473, -79.4238544)"
Gino's Pizza,Italian; Sandwiches; Late Night; Salads; Pizza,"(43.7769669, -79.4167729)"
Gino's Pizza,Sandwiches; Salads; Late Night; Italian; Pizza,"(43.632154, -79.616516)"
Gino's Pizza,Italian; Salads; Late Night; Sandwiches; Pizza,"(43.5544705, -79.584512)"
Gino's Pizza,Late Night; Italian; Sandwiches; Salads; Pizza,"(43.7762487, -79.6052392)"
Gino's Pizza,Late Night; Sandwiches; Italian; Salads; Pizza,"(43.7971562, -79.1532498)"
Gino's Pizza,Chicken Wings; Salads; Canadian; Pizza,"(43.5544705, -79.584512)"
Gino's pizza,Pizza,"(43.7191313, -79.572887)"
Gino’s Pizza,American (New); Italian; Pizza,"(43.7097968, -79.4007867)"
Gino’s Pizza,American (New); Italian; Pizza,"(43.6597619, -79.438931)"
Gino’s Pizza,American (New); Italian; Pizza,"(43.781981, -79.2366307)"
Gino’s Pizza,American (New); Italian; Pizza,"(43.7924573, -79.4469248)"
Ginza Sushi,Sushi; Japanese; Asian,"(43.8061371, -79.4252144)"
Ginza Sushi,Thai; Sushi Bars; Asian; Japanese,"(43.8595368, -79.4910768)"
Ginza Sushi Restaurant,Sushi Bars; Asian; Sushi; Japanese,"(43.807158, -79.5524347)"
Globally Local,Vegan; Fast Food; Vegetarian,"(43.6562802, -79.4119384)"
Glory Hole Doughnuts,Donuts,"(43.6726942, -79.3218435)"
Glory Hole Doughnuts,Donuts,"(43.6398188, -79.4436677)"
Glory of India Roti Cuisine,Indian,"(43.6403739, -79.438975)"
Gohyang Restaurant,Asian Food; Dim Sum; Asian; Japanese; Sushi; Chinese,"(43.6449713, -79.5349298)"
Gojima,Sushi; Asian; Asian Food; Japanese,"(43.6449056, -79.5238677)"
Golden Bubbles,Dessert,"(43.8050937, -79.2920252)"
Golden Chopsticks,Chinese; Asian,"(43.7930714, -79.4486239)"
Golden Diner Family Restaurant,Mediterranean; Dinners; Greek,"(43.6621695, -79.3795825)"
Golden Falafel,Middle East,"(43.6656658, -79.4763171)"
Golden Pizza,Pizza; Italian,"(43.6895963, -79.3569706)"
Golden Wheat Bakery Cafe,Sweets; Sandwich; Lunch; Breakfast,"(43.655156, -79.4184295)"
Gong Cha,Bubble Tea; Juice Bar; Coffee; Taiwanese; Tea Rooms; Boba; Asian,"(43.7702042, -79.5026747)"
Gong Cha,Bubble Tea; Juice Bar; Coffee; Taiwanese; Tea Rooms; Boba; Asian,"(43.7772942, -79.4168158)"
Gong Cha,Bubble Tea; Juice Bar; Coffee; Taiwanese; Tea Rooms; Boba; Asian,"(43.7735013, -79.2581472)"
Gong Cha,Bubble Tea; Juice Bar; Coffee; Taiwanese; Tea Rooms; Boba; Asian,"(43.6488155, -79.3991207)"
Good Karma,Healthy; Indian; Vegetarian; Vegan,"(43.6585735, -79.3525067)"
Good Taste Casserole Rice,Chinese,"(43.8145394, -79.3255166)"
Good Vibes,Caribbean; Fish & Chips; Chicken,"(43.7632336, -79.303844)"
Gourmet Express,Asian; Chinese,"(43.6934112, -79.5592617)"
Gouter,Sweets; Dessert,"(43.7288534, -79.4337874)"
Govinda's,Vegan; Vegetarian; Indian,"(43.6769577, -79.3994049)"
Gran Gusto,Italian; Pizza,"(43.7879531, -79.5538836)"
Grande Burrito,Mexican; Juice Bar; Smoothies,"(43.7726515, -79.3228686)"
Grandma Loves You,Catering; Breakfast,"(43.6778697, -79.3923207)"
Grandmama's Waffles,Dessert; Gluten-Free,"(43.664043, -79.4193367)"
Gravy n griddle,Unspecified,"(43.6730875, -79.4417893)"
Grazie Ristorante,Italian; Pizza,"(43.829605, -79.5354998)"
Great Burger Kitchen,Burgers,"(43.6692397, -79.3381803)"
Greek 2 Go,Halal; Mediterranean; Greek,"(43.4708466, -80.5993746)"
Greek Brothers,Mediterranean; Greek; Fast Food,"(43.8077517, -79.550854)"
Greek in the Village,Greek; Mediterranean,"(43.6642258, -79.4183169)"
Green Basil Restaurant,Asian; Thai,"(43.6771449, -79.3551248)"
Green Earth Vegan Cuisine,Vegan; Healthy; Vegetarian; Asian Food,"(43.679795, -79.3437107)"
Green Grotto,Taiwanese; Tea Rooms,"(43.6655824, -79.3892866)"
Green Grotto,Taiwanese; Tea Rooms,"(43.8210116, -79.3278401)"
Green Haven,Asian Food,"(43.6656134, -79.4746453)"
Green Mango,Thai,"(43.6222893, -79.5240452)"
Green Mango,Asian; Lunch; Breakfast; Sandwich; Vietnamese,"(43.807158, -79.5524347)"
Green Papaya Thai Restaurant,Thai; Brazilian; Asian; Asian Food,"(43.7101154, -79.4009261)"
Greenhouse Juice,Breakfast and Lunch; Vegetarian; Vegan; Juice Bar; Healthy,"(43.6237744, -79.5145352)"
Greens Vegetarian Restaurant,Vegan; Healthy; Chinese; Vegetarian; Asian,"(43.652093, -79.4048107)"
Grill Gate,Burgers; Sandwiches; Canadian,"(43.7531645, -79.4538107)"
Grillies,Tacos; Mexican,"(43.6887899, -79.3023304)"
Grillies,Tacos; Mexican,"(43.6566701, -79.377549)"
Grillies,Tacos; Mexican,"(43.853024, -79.4116435)"
Grills 'n' Curries,Unspecified,"(43.7452899, -79.2225878)"
Grilltime Gourmet Meat Shop,Meat Shops,"(43.704715, -79.3636857)"
Grillway Subs & Burgers,Sandwiches; Burgers; Pizza; Greek; Mediterranean,"(43.659977, -79.4820077)"
Guac Mexi Grill,Mexican,"(43.6339107, -79.6898903)"
Guschlbauer,Dessert; Sweets,"(43.6676153, -79.3879968)"
Gushi,Japanese; Street Food,"(43.6624492, -79.3695924)"
Gusto Halal Pizza,Pizza; Halal,"(43.7834259, -79.3010194)"
Gyro Bar! Souvlaki Kitchen,Greek; Mediterranean,"(43.6386732, -79.4479809)"
Gyro Bar! Souvlaki Kitchen,Mediterranean; Greek,"(43.6970097, -79.3317792)"
Gyugyuya,Japanese,"(43.8045849, -79.2915654)"
Gyugyuya,Japanese,"(43.6659756, -79.4099213)"
Gyugyuya,Japanese,"(43.6550014, -79.3886318)"
Gyugyuya,Japanese,"(43.7776064, -79.4169017)"
Gyugyuya,Japanese,"(43.8253145, -79.3082751)"
H Bar,Canadian; sports bars,"(43.6457408, -79.4126553)"
Ha Gow Dim Sum House,Organic; Dim Sum,"(43.6805778, -79.3397881)"
Habiba Middle Eastern Cuisine,Sandwiches; Salads; Middle East,"(43.7581075, -79.2295251)"
Haciendas Las Americas,Unspecified,"(43.6568094, -79.4092266)"
Hadharamaut,Greek,"(43.7428614, -79.3103318)"
Hakata Chicken Ramen,Chicken; Japanese; Asian; Soup; Ramen,"(43.6501007, -79.3911343)"
Hakata Ikkousha Ramen,Ramen; Noodles,"(43.6502373, -79.3909128)"
Hakka Chopsticks,Indian; Chinese; Asian,"(43.6902948, -79.2952587)"
Hakka Fire Restaurant,Indian,"(43.6930375, -79.3179783)"
Hakka Garden Chinese Restaurant,Halal; Indian; Chinese; Asian,"(43.7043343, -79.3521874)"
Hakka Legend,Indian; Thai; Asian; Chinese,"(43.726002, -79.2884392)"
Hakka Legend,Indian; Thai; Asian; Chinese,"(43.7767257, -79.2366425)"
Hakka No. 1,Asian Food; Hakka,"(43.7575186, -79.3147088)"
Hakka No. 1,Asian Food; Hakka,"(43.772059, -79.1870433)"
Hakka Palace,Asian; Halal; Chinese; Indian; Hakka; Lunch,"(43.7078994, -79.3455361)"
Hakka flame,Hakka,"(43.6720669, -79.3243144)"
Halibut House,Fish & Chips; British; Lunch; Breakfast; Seafood,"(43.6896746, -79.2928368)"
Halibut House,Fish & Chips; British; Breakfast; Seafood; Lunch,"(43.670747, -79.4751549)"
Halibut House,Fish & Chips; British; Seafood; Lunch; Breakfast,"(43.6019597, -79.5033776)"
Halibut House,Sandwich; Breakfast; Fish & Chips; Lunch; Seafood,"(43.8107789, -79.4557886)"
Hama Sushi,Sushi Bars; Japanese; Asian; Soup,"(43.8446897, -79.5566935)"
Hanabusa Cafe,Dessert; Coffee; Japanese; Tea Rooms,"(43.6546322, -79.4027475)"
Hangry Burger,Burgers; Canadian,"(43.6609178, -79.384766)"
Hank Daddy's Barbecue,Barbeque; Soul Food; Barbecue,"(43.8012221, -79.5009703)"
Happy Lemon,Pickup; Taiwanese; Bubble Tea; Juice Bar; Boba,"(43.6668966, -79.3873992)"
Happy Pops,Unspecified,"(43.718717, -79.3167479)"
Harbourview Convenience,Unspecified,"(43.6431802, -79.3791759)"
Harbourview Convenience,Unspecified,"(43.6403336, -79.3934995)"
Harp & Crown,Pubs,"(43.809116, -79.1334175)"
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Comfort Food; Late Night; Burgers; Canadian,"(43.624948, -79.5097362)"
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Comfort Food; Burgers; Late Night; Canadian,"(43.6605187, -79.3784817)"
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Burgers; Comfort Food; Late Night; Canadian,"(43.7302, -79.420721)"
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Comfort Food; Burgers; Late Night; Canadian,"(43.6828563, -79.4233158)"
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Comfort Food; Burgers; Late Night; Canadian,"(43.7923175, -79.3951791)"
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Late Night; Burgers; Comfort Food; Canadian,"(43.6907266, -79.5789286)"
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Late Night; Burgers; Comfort Food; Canadian,"(43.7265907, -79.3431777)"
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Comfort Food; Late Night; Burgers; Canadian,"(43.6664702, -79.3172761)"
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Burgers; Late Night; Comfort Food; Canadian,"(43.7732196, -79.3238231)"
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Comfort Food; Burgers; Late Night; Canadian,"(43.7841385, -79.570303)"
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Late Night; Comfort Food; Burgers; Canadian,"(43.7109959, -79.3112059)"
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Comfort Food; Late Night; Burgers; Canadian,"(43.6399534, -79.4212949)"
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Burgers; Late Night; Comfort Food; Canadian,"(43.7495716, -79.2782671)"
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Burgers; Late Night; Comfort Food; Canadian,"(43.7348874, -79.6044298)"
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Late Night; Burgers; Comfort Food; Canadian,"(43.6943823, -79.278223)"
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Burgers; Late Night; Comfort Food; Canadian,"(43.7159582, -79.62875)"
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Burgers; Late Night; Comfort Food; Canadian,"(43.7153296, -79.4574478)"
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Burgers; Comfort Food; Late Night; Canadian,"(43.8025077, -79.4945032)"
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Late Night; Comfort Food; Burgers; Canadian,"(43.7947139, -79.242526)"
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Comfort Food; Late Night; Burgers; Canadian,"(43.6080264, -79.652284)"
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Late Night; Burgers; Comfort Food; Canadian,"(43.6569658, -79.3826676)"
Harvey's,Kids Activities; Poutineries; Chicken; Fast Food; Burgers; Late Night; Comfort Food; Canadian,"(43.8257078, -79.5577411)"
Harvey's,Kids Activities; Chicken; Poutineries; Fast Food; Burgers; Late Night; Comfort Food; Canadian,"(43.6386589, -79.3900086)"
Hasty Market,Sandwiches; Deli; Grocery; Convenience; Snacks,"(43.6671828, -79.383568)"
Hasty Market,Sandwiches; Deli; Grocery; Convenience; Snacks,"(43.6614452, -79.3828695)"
Hatch'd Fried Chicken,Chicken; Barbeque; Pizza; sports bars,"(43.6443241, -79.3892855)"
Hawaii Poke,Poke; Hawaiian,"(43.6639496, -79.3825644)"
Haymishe Bakery and Pizza,Sweets; Bagels,"(43.718263, -79.4313987)"
Haze Lounge,Comfort Food; Halal,"(43.5998183, -79.6424428)"
Health Gourmet,Chinese; Asian,"(43.8054959, -79.2906737)"
Health Oolong Tea,Bubble Tea,"(43.7888386, -79.2708244)"
Heart Clean Eats Cafe,Salads; Breakfast and Lunch; Juice Bar,"(43.6391167, -79.4003237)"
Heavenly Perogy,Unspecified,"(43.653822, -79.4092304)"
Her Chef,Seafood; Japanese,"(43.6646035, -79.4151229)"
Herby,Persian,"(43.6775022, -79.3537202)"
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Breakfast; Lunch,"(43.6870772, -79.395644)"
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Breakfast; Lunch,"(43.7734632, -79.3625673)"
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Lunch; Breakfast,"(43.688544, -79.4146937)"
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Lunch; Breakfast,"(43.670368, -79.3012628)"
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Breakfast; Lunch,"(43.6477077, -79.3838863)"
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Breakfast; Lunch,"(43.78491, -79.1890481)"
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Breakfast; Lunch,"(43.7473428, -79.3868662)"
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Breakfast; Lunch,"(43.7888768, -79.5470108)"
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Lunch; Breakfast,"(43.5949026, -79.5358295)"
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Lunch; Breakfast,"(43.8355856, -79.2561577)"
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Lunch; Breakfast,"(43.8470824, -79.5378515)"
Hero Certified Burgers,Burgers; Fast Food; Canadian; Sandwich; Lunch; Breakfast,"(43.6449355, -79.3883397)"
Hero Certified Chicken,Burgers; Seafood; Chicken,"(43.759179, -79.4129637)"
Hey Noodles,Asian; Chinese; Noodles,"(43.6533834, -79.3991814)"
Hey Noodles,Asian; Noodles; Chinese,"(43.8146311, -79.2954401)"
Hey Noodles,Noodles; Asian; Chinese,"(43.7728471, -79.4162945)"
Heyam's Kitchen,Unspecified,"(43.7427534, -79.3106168)"
Hibachi,Japanese; Asian Food; Asian; Soup,"(43.6431345, -79.404178)"
High Park Spicy House,Indian,"(43.6657118, -79.4722412)"
Higher Bubble Tea,Bubble Tea; Dessert; Juice Bar,"(43.6528774, -79.3996573)"
Hirut,Ethiopian,"(43.6856816, -79.3161096)"
Hoai & Houng,Vietnamese; Asian,"(43.6269, -79.5033007)"
Hoki Poke,Salads,"(43.6651845, -79.3864483)"
Hokkaido Ramen Santouka,Japanese; Asian; Ramen; Noodles,"(43.7021329, -79.399317)"
Holy Chicken,Dinner,"(43.680864, -79.3385481)"
Holy Cow Steakhouse,Steakhouses,"(43.650053, -79.3936343)"
Holy Crepes Cafe,Creperies; Cafes,"(43.6573431, -79.3831965)"
Holy Perogy,Comfort Food; Caterers; Fast Food,"(43.6238345, -79.5067602)"
Holy Smokez BBQ Sandwiches,Barbecue,"(43.6041675, -79.5926005)"
Holy Snack,Dessert; Juice Bar; Asian Food,"(43.7602644, -79.413148)"
Home Sweet Home,Greek; Sandwich; Breakfast; Lunch,"(43.7552182, -79.4707315)"
Homemade Ramen,Asian; Chinese,"(43.6523897, -79.3995798)"
Honest Restaurant,Asian Food; Vegetarian; Indian,"(43.7348596, -79.6078242)"
Honey B Hives Restaurant,Canadian; Italian; Dinners; Lunch; Breakfast,"(43.4708466, -80.5993746)"
Honey-Bee Restaurant,Chinese,"(43.6699591, -79.303387)"
Hooky's Fish And Chips,British; Fish & Chips,"(43.6454426, -79.4138749)"
Hoops Sports Bar & Grill,sports bars; American (New),"(43.7733596, -79.4952062)"
Hooters,Chicken; sports bars; Dinner; Chicken Wings; Burgers; Lunch; Sandwiches; Salads; Seafood,"(43.6812215, -79.5946525)"
Hopper Hut,Indian; Salads; Sri Lankan,"(43.7660006, -79.2842119)"
Hot Spicy Spicy,Asian; Chinese,"(43.7912331, -79.3695668)"
Hot Star Large Fried Chicken,Chicken Wings; Chicken; Fried Chicken,"(43.778443, -79.417126)"
Hot Star Large Fried Chicken,Chicken Wings; Chicken; Fried Chicken,"(43.8263024, -79.3084479)"
Hot Star Large Fried Chicken,Chicken Wings; Chicken; Fried Chicken,"(43.6587937, -79.384416)"
Hot Wings,Unspecified,"(43.824373, -79.2496824)"
Hot Wok,Indian; Thai; Asian; Chinese,"(43.7693609, -79.2836983)"
Hot and Spicy Caribbean Take Out,Caribbean,"(43.7805172, -79.2345277)"
House of Indian Roti,Indian,"(43.6951335, -79.4523346)"
House of Wong,Chinese; Asian,"(43.773573, -79.1851827)"
Hoya Sushi,Sushi Bars; Japanese; Korean; Asian,"(43.7313908, -79.602309)"
Huh Ga Ne,Korean; Asian; Asian Food,"(43.7791694, -79.4194354)"
Hui Lau Shan (Corydon Ave),Dessert; Asian Food; Asian; Bubble Tea,"(43.6569658, -79.3826676)"
Huicha,Unspecified,"(43.8567815, -79.3061608)"
Hummus Palace,Unspecified,"(43.7831781, -79.449591)"
Hungary Thai Bar & Eatery,Hungarian; Thai; Bar and Grill; Asian,"(43.6543212, -79.404273)"
